,,,,,,,,,bB&C-I,,,,,,,,,bB&C-I+E,,,,,,,,,bB&C-I+L,,,,,,,,,,bB&C-I+E+L,,,,,,,,,
id,|I|,K,r,R,theta,p_s,#C1,#CP,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#OA,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#EOA,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#OA,#LS,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#EOA,#LS
26-1-20-0.2-0.1,600,5,1,20,0.2,0.1,742,31124,1.6,40,0.0,0.7,84.883256,84.883,2153,786,1367,1.8,89,0.0,0.9,84.883256,84.883,2503,855,1648,1.9,12,0.0,0.1,84.883256,84.883,2604,784,1345,475,2.3,16,0.0,0.2,84.883256,84.883,2488,753,1315,420
26-1-20-0.2-0.2,600,5,1,20,0.2,0.2,742,31124,2.4,96,0.0,0.8,142.868928,142.869,2617,809,1808,2.4,58,0.0,0.5,142.868928,142.869,2196,745,1451,2.5,29,0.0,0.5,142.868928,142.869,3160,798,1702,660,6.3,32,0.0,0.5,142.868928,142.869,2884,778,1428,678
26-1-20-0.2-0.5,600,5,1,20,0.2,0.5,742,31124,21.4,1916,0.0,2.5,268.825000,268.825,2711,923,1788,17.5,1762,0.0,2.5,268.825000,268.825,2664,925,1739,12.9,168,0.0,1.4,268.825000,268.825,4853,888,1816,2149,9.1,157,0.0,1.6,268.825000,268.825,4739,880,1801,2058
26-2-20-0.01-0.1,600,5,2,20,0.01,0.1,912,30954,1.1,43,0.0,0.6,98.634706,98.635,2089,734,1355,1.0,33,0.0,0.7,98.634706,98.635,2084,738,1346,1.2,0,0.0,0.0,98.634706,98.635,2479,780,1157,542,1.2,0,0.0,0.0,98.634706,98.635,2303,731,1200,372
26-2-20-0.01-0.2,600,5,2,20,0.01,0.2,912,30954,1.3,29,0.0,0.4,160.453171,160.453,2479,828,1651,1.4,58,0.0,0.5,160.453171,160.453,2311,797,1514,2.5,17,0.0,0.2,160.453171,160.453,3005,780,1354,871,5.2,25,0.0,0.1,160.453171,160.453,3122,838,1388,896
26-2-20-0.01-0.5,600,5,2,20,0.01,0.5,912,30954,6.6,417,0.0,1.2,286.300625,286.301,3088,964,2124,19.7,1425,0.0,2.1,286.300625,286.301,2673,901,1772,5.2,93,0.0,1.2,286.300625,286.301,4415,864,1612,1939,10.0,101,0.0,1.1,286.300625,286.301,4370,854,1531,1985
26-2-20-0.1-0.1,600,5,2,20,0.1,0.1,912,30954,1.3,30,0.0,0.8,94.731551,94.732,2036,724,1312,1.1,31,0.0,0.7,94.731551,94.732,2015,727,1288,2.4,0,0.0,0.0,94.731551,94.732,2164,720,1118,326,1.1,0,0.0,0.0,94.731551,94.732,2105,720,1016,369
26-2-20-0.1-0.2,600,5,2,20,0.1,0.2,912,30954,1.6,55,0.0,0.5,153.993792,153.994,2302,795,1507,1.3,37,0.0,0.4,153.993792,153.994,2021,753,1268,4.3,17,0.0,0.3,153.993792,153.994,2917,807,1377,733,2.5,13,0.0,0.2,153.993792,153.994,2671,778,1142,751
26-2-20-0.1-0.5,600,5,2,20,0.1,0.5,912,30954,13.5,781,0.0,1.8,278.318750,278.319,3382,1033,2349,11.0,967,0.0,1.8,278.318750,278.319,2744,899,1845,12.1,168,0.0,1.5,278.318750,278.319,4995,866,1589,2540,7.8,186,0.0,1.5,278.318750,278.319,4824,845,1540,2439
26-2-20-0.2-0.1,600,5,2,20,0.2,0.1,912,30954,1.1,38,0.0,1.0,90.394712,90.395,2189,735,1454,2.0,46,0.0,0.9,90.394712,90.395,2244,740,1504,1.2,5,0.0,0.0,90.394712,90.395,2195,720,1093,382,2.1,3,0.0,0.0,90.394712,90.395,2327,710,1165,452
26-2-20-0.2-0.2,600,5,2,20,0.2,0.2,912,30954,1.3,59,0.0,0.7,146.816704,146.817,2174,757,1417,1.4,51,0.0,0.6,146.816704,146.817,2398,814,1584,2.1,22,0.0,0.4,146.816704,146.817,2675,759,1289,627,3.7,24,0.0,0.3,146.816704,146.817,2878,772,1264,842
26-2-20-0.2-0.5,600,5,2,20,0.2,0.5,912,30954,30.1,2468,0.0,2.6,270.050000,270.050,2549,904,1645,22.6,1729,0.0,2.1,270.050000,270.050,2641,912,1729,11.7,229,0.0,1.7,270.050000,270.050,5321,814,1420,3087,7.8,125,0.0,1.4,270.050000,270.050,3999,815,1555,1629
27-1-20-0.01-0.1,600,10,1,20,0.01,0.1,746,33786,1.1,39,0.0,0.3,168.864660,168.865,2409,763,1646,1.1,33,0.0,0.2,168.864660,168.865,2145,752,1393,4.3,37,0.0,0.1,168.864660,168.865,2916,793,1412,711,7.4,31,0.0,0.2,168.864660,168.865,2980,809,1441,730
27-1-20-0.01-0.2,600,10,1,20,0.01,0.2,746,33786,1.6,65,0.0,0.2,251.658539,251.659,2821,719,2102,1.3,18,0.0,0.2,251.658539,251.659,2355,692,1663,4.9,31,0.0,0.1,251.658539,251.659,2969,713,1590,666,10.7,16,0.0,0.1,251.658539,251.659,2981,699,1567,715
27-1-20-0.01-0.5,600,10,1,20,0.01,0.5,746,33786,29.0,1928,0.0,0.8,377.525586,377.526,3140,893,2247,19.9,1501,0.0,0.8,377.525586,377.526,3180,864,2316,36.7,798,0.0,0.6,377.525586,377.526,5232,788,1640,2804,26.6,521,0.0,0.5,377.525586,377.526,4093,780,1551,1762
27-1-20-0.1-0.1,600,10,1,20,0.1,0.1,746,33786,0.8,10,0.0,0.1,158.376964,158.377,1965,698,1267,1.0,14,0.0,0.1,158.376964,158.377,2237,684,1553,1.6,7,0.0,0.1,158.376964,158.377,2711,693,1441,577,3.5,12,0.0,0.1,158.376964,158.377,2394,686,1348,360
27-1-20-0.1-0.2,600,10,1,20,0.1,0.2,746,33786,1.3,23,0.0,0.1,237.835035,237.835,2412,721,1691,1.1,20,0.0,0.2,237.835035,237.835,2222,705,1517,2.3,13,0.0,0.1,237.835035,237.835,2961,714,1473,774,2.1,8,0.0,0.0,237.835035,237.835,2560,727,1180,653
27-1-20-0.1-0.5,600,10,1,20,0.1,0.5,746,33786,25.6,2281,0.0,0.9,365.205078,365.205,2838,858,1980,32.5,2391,0.0,0.9,365.205078,365.205,3133,865,2268,32.0,662,0.0,0.6,365.205078,365.205,4887,811,1570,2506,24.9,549,0.0,0.5,365.205078,365.205,4433,810,1601,2022
27-1-20-0.2-0.1,600,10,1,20,0.2,0.1,746,33786,0.9,19,0.0,0.2,146.780878,146.781,2366,792,1574,1.1,9,0.0,0.2,146.780878,146.781,2396,793,1603,3.8,22,0.0,0.1,146.780878,146.781,2994,805,1619,570,3.1,11,0.0,0.1,146.780878,146.781,2913,808,1584,521
27-1-20-0.2-0.2,600,10,1,20,0.2,0.2,746,33786,1.1,13,0.0,0.1,222.635769,222.636,2172,732,1440,1.1,18,0.0,0.2,222.635769,222.636,2166,730,1436,1.4,7,0.0,0.0,222.635769,222.636,2424,731,1021,672,1.6,3,0.0,0.0,222.635769,222.636,2361,716,1001,644
27-1-20-0.2-0.5,600,10,1,20,0.2,0.5,746,33786,11.3,832,0.0,0.4,351.959375,351.959,2859,850,2009,21.5,1642,0.0,0.8,351.959375,351.959,2943,868,2075,18.2,269,0.0,0.5,351.959375,351.959,4199,829,1558,1812,13.4,226,0.0,0.5,351.959375,351.959,3875,822,1503,1550
27-2-20-0.01-0.1,600,10,2,20,0.01,0.1,920,33612,1.1,32,0.0,0.1,170.842266,170.842,2412,818,1594,1.3,29,0.0,0.1,170.842266,170.842,2122,789,1333,2.6,20,0.0,0.1,170.842266,170.842,2859,763,1511,585,3.5,22,0.0,0.1,170.842266,170.842,2445,757,1291,397
27-2-20-0.01-0.2,600,10,2,20,0.01,0.2,920,33612,2.3,110,0.0,0.2,252.810212,252.810,2548,719,1829,1.8,81,0.0,0.3,252.810212,252.810,2418,717,1701,2.8,27,0.0,0.1,252.810212,252.810,3003,749,1363,891,2.3,20,0.0,0.1,252.810212,252.810,3154,714,1645,795
27-2-20-0.01-0.5,600,10,2,20,0.01,0.5,920,33612,44.0,3581,0.0,0.9,377.642930,377.643,3066,895,2171,29.8,2674,0.0,0.8,377.642930,377.643,3130,921,2209,40.7,855,0.0,0.7,377.642930,377.643,6229,833,1578,3818,26.0,645,0.0,0.7,377.642930,377.643,5752,840,1608,3304
27-2-20-0.1-0.1,600,10,2,20,0.1,0.1,920,33612,3.5,77,0.0,0.3,160.567838,160.568,2590,800,1790,2.3,140,0.0,0.3,160.567838,160.568,2560,782,1778,4.7,47,0.0,0.2,160.567838,160.568,3282,804,1700,778,2.7,38,0.0,0.1,160.567838,160.568,3262,784,1625,853
27-2-20-0.1-0.2,600,10,2,20,0.1,0.2,920,33612,1.8,83,0.0,0.4,239.463829,239.464,2576,777,1799,1.2,35,0.0,0.3,239.463829,239.464,2291,740,1551,2.8,14,0.0,0.1,239.463829,239.464,2865,724,1268,873,2.2,14,0.0,0.1,239.463829,239.464,2615,710,1247,658
27-2-20-0.1-0.5,600,10,2,20,0.1,0.5,920,33612,37.4,2986,0.0,1.0,365.768359,365.768,2831,850,1981,28.0,2431,0.0,0.9,365.768359,365.768,2934,880,2054,57.2,999,0.0,0.7,365.768359,365.768,6486,800,1504,4182,25.9,849,0.0,0.7,365.768359,365.768,5540,801,1579,3160
27-2-20-0.2-0.1,600,10,2,20,0.2,0.1,920,33612,1.2,49,0.0,0.5,149.715856,149.716,2463,763,1700,3.4,82,0.0,0.4,149.715856,149.716,2228,749,1479,6.6,27,0.0,0.1,149.715856,149.716,2978,780,1553,645,4.0,17,0.0,0.1,149.715856,149.716,3038,770,1546,722
27-2-20-0.2-0.2,600,10,2,20,0.2,0.2,920,33612,1.4,59,0.0,0.3,224.634514,224.635,2454,777,1677,1.9,63,0.0,0.5,224.634514,224.635,2352,782,1570,2.2,25,0.0,0.1,224.634514,224.635,2893,762,1230,901,5.0,17,0.0,0.2,224.634514,224.635,3121,759,1313,1049
27-2-20-0.2-0.5,600,10,2,20,0.2,0.5,920,33612,35.5,3926,0.0,0.5,353.071875,353.072,3151,894,2257,27.0,2140,0.0,0.6,353.071875,353.072,3162,948,2214,29.8,656,0.0,0.7,353.071875,353.072,5786,861,1343,3582,39.2,535,0.0,0.7,353.071875,353.072,5803,838,1257,3708
28-1-20-0.01-0.1,600,60,1,20,0.01,0.1,760,34540,TL,106695,0.6,1.4,382.179690,384.400,4611,743,3868,TL,117357,0.5,1.4,382.186525,383.916,4230,732,3498,TL,88399,0.6,1.3,382.179690,384.353,17113,838,3713,12562,TL,102946,0.4,1.2,382.179690,383.858,10830,772,3581,6477
28-1-20-0.01-0.2,600,60,1,20,0.01,0.2,760,34540,TL,194139,0.4,0.9,461.041410,462.860,4907,771,4136,TL,138675,0.3,0.7,461.294920,462.612,4826,764,4062,TL,117134,0.3,0.8,461.147853,462.744,12761,792,3405,8564,TL,155060,0.3,0.6,461.407174,462.694,9558,777,3708,5073
28-1-20-0.01-0.5,600,60,1,20,0.01,0.5,760,34540,TL,246102,0.1,0.5,548.294850,549.155,3434,761,2673,TL,245252,0.1,0.3,548.376152,549.023,3196,716,2480,TL,193489,0.1,0.4,548.370570,549.116,9378,777,2221,6380,TL,229966,0.1,0.3,548.251828,549.119,6421,725,2296,3400
28-1-20-0.1-0.1,600,60,1,20,0.1,0.1,760,34540,TL,101095,0.6,1.6,357.986036,360.045,4092,712,3380,TL,100747,0.5,1.3,358.012496,359.716,4268,728,3540,TL,77081,0.5,1.2,358.029321,359.756,17933,792,3254,13887,TL,89116,0.4,1.1,357.986036,359.491,13267,747,3317,9203
28-1-20-0.1-0.2,600,60,1,20,0.1,0.2,760,34540,TL,169007,0.3,0.8,435.167188,436.341,4248,711,3537,TL,147590,0.3,0.7,435.030579,436.264,4361,698,3663,TL,117566,0.3,0.7,435.040677,436.229,11825,727,2986,8112,TL,130922,0.2,0.6,435.185712,436.245,11840,729,3136,7975
28-1-20-0.1-0.5,600,60,1,20,0.1,0.5,760,34540,TL,264940,0.1,0.4,529.027818,529.741,3223,715,2508,TL,252520,0.1,0.4,528.996980,529.667,3367,700,2667,TL,251622,0.1,0.4,528.970677,529.733,8740,718,2185,5837,TL,219458,0.1,0.3,528.997075,529.696,7388,714,2332,4342
28-1-20-0.2-0.1,600,60,1,20,0.2,0.1,760,34540,TL,136616,0.4,1.5,332.941794,334.287,4053,688,3365,TL,116693,0.4,1.2,332.941794,334.265,4139,677,3462,TL,58349,0.4,1.0,332.916354,334.174,21753,767,3459,17527,TL,96331,0.2,0.8,333.064474,333.843,17519,698,3283,13538
28-1-20-0.2-0.2,600,60,1,20,0.2,0.2,760,34540,TL,168520,0.3,0.9,407.014264,408.124,4197,694,3503,TL,143366,0.2,0.7,407.061836,408.040,3864,684,3180,TL,153435,0.2,0.6,407.138863,407.966,14700,736,3169,10795,TL,133354,0.2,0.5,407.219098,407.941,13692,722,3153,9817
28-1-20-0.2-0.5,600,60,1,20,0.2,0.5,760,34540,TL,265228,0.1,0.4,507.968941,508.679,3309,722,2587,TL,249633,0.1,0.3,508.043925,508.614,3139,700,2439,TL,257706,0.1,0.3,508.018914,508.643,8721,715,2196,5810,TL,170909,0.1,0.3,508.184660,508.497,7157,708,1958,4491
28-2-20-0.01-0.1,600,60,2,20,0.01,0.1,924,34376,TL,89038,1.3,2.3,386.679983,391.828,4395,801,3594,TL,108895,1.1,2.2,386.648441,390.815,4439,786,3653,TL,43857,1.2,2.0,386.679983,391.284,25630,948,3758,20924,TL,57758,1.0,1.8,386.679983,390.499,16442,842,3644,11956
28-2-20-0.01-0.2,600,60,2,20,0.01,0.2,924,34376,TL,143105,0.7,1.3,463.506854,466.563,4635,789,3846,TL,133893,0.5,1.1,463.601178,466.107,4384,763,3621,TL,117744,0.6,1.1,463.463032,466.248,14107,829,3529,9749,TL,120462,0.6,0.9,463.461946,466.052,10164,759,3640,5765
28-2-20-0.01-0.5,600,60,2,20,0.01,0.5,924,34376,TL,284351,0.2,0.5,549.084098,550.031,3134,764,2370,TL,278905,0.1,0.3,549.318341,549.799,3209,726,2483,TL,185495,0.1,0.4,549.293841,549.856,9689,789,1997,6903,TL,142691,0.1,0.3,549.364640,549.722,8004,765,2027,5212
28-2-20-0.1-0.1,600,60,2,20,0.1,0.1,924,34376,TL,132555,1.0,2.3,365.486018,369.264,3875,719,3156,TL,128951,0.9,2.0,365.486018,368.938,4187,726,3461,TL,78978,0.9,1.6,365.486018,368.623,24478,832,3158,20488,TL,65865,0.8,1.4,365.486018,368.418,20356,823,3103,16430
28-2-20-0.1-0.2,600,60,2,20,0.1,0.2,924,34376,TL,151048,0.5,1.3,439.641703,442.032,3882,734,3148,TL,147571,0.4,1.1,439.640380,441.610,3997,715,3282,TL,112782,0.4,0.9,439.847672,441.579,14111,797,3276,10038,TL,118024,0.4,0.8,439.651457,441.438,12419,744,3333,8342
28-2-20-0.1-0.5,600,60,2,20,0.1,0.5,924,34376,TL,337575,0.1,0.4,531.345564,531.851,3501,756,2745,TL,336519,0.1,0.3,531.444102,531.788,2961,713,2248,TL,277622,0.1,0.3,531.449566,531.756,8917,737,2055,6125,TL,301042,0.1,0.2,531.439374,531.778,7956,745,2118,5093
28-2-20-0.2-0.1,600,60,2,20,0.2,0.1,924,34376,TL,135933,0.9,2.1,343.452771,346.551,3942,709,3233,TL,182737,0.8,1.8,343.452771,346.117,3746,707,3039,TL,94469,0.6,1.2,343.452771,345.589,20701,742,2864,17095,TL,83319,0.6,1.1,343.452771,345.393,21673,744,3019,17910
28-2-20-0.2-0.2,600,60,2,20,0.2,0.2,924,34376,TL,182090,0.3,1.2,414.962174,416.387,3525,694,2831,TL,207807,0.3,1.1,414.848424,416.305,3512,695,2817,TL,146743,0.2,0.7,414.980541,415.926,13836,777,2668,10391,TL,168313,0.1,0.6,415.156111,415.791,13752,736,2644,10372
28-2-20-0.2-0.5,600,60,2,20,0.2,0.5,924,34376,TL,300393,0.1,0.4,511.948265,512.343,3119,713,2406,TL,378827,0.0,0.2,512.053036,512.304,2920,684,2236,TL,304140,0.0,0.2,512.065226,512.305,8719,725,2080,5914,TL,333872,0.0,0.2,512.092874,512.253,7081,701,2022,4358
29-1-20-0.01-0.1,600,120,1,20,0.01,0.1,746,29936,TL,68794,1.7,2.9,451.196054,458.937,5388,760,4628,TL,67338,1.5,2.3,451.196054,457.937,4805,723,4082,TL,10291,1.5,2.2,451.196054,458.017,38789,785,3789,34215,TL,51288,1.4,1.9,451.196054,457.443,22684,710,3587,18387
29-1-20-0.01-0.2,600,120,1,20,0.01,0.2,746,29936,TL,65686,1.0,1.9,522.540024,527.893,4726,670,4056,TL,96188,0.9,1.5,522.646703,527.164,4448,661,3787,TL,32197,1.0,1.5,522.540024,527.810,22578,731,3517,18330,TL,58743,0.7,1.1,523.284773,526.906,13395,674,3037,9684
29-1-20-0.01-0.5,600,120,1,20,0.01,0.5,746,29936,TL,150453,0.7,1.1,585.992569,590.035,3759,650,3109,TL,200279,0.3,0.5,588.140471,589.898,3414,656,2758,TL,115166,0.6,0.9,586.340301,590.085,12586,693,2747,9146,TL,194964,0.3,0.4,588.183227,589.836,8735,645,2656,5434
29-1-20-0.1-0.1,600,120,1,20,0.1,0.1,746,29936,TL,110244,1.7,2.9,424.683732,431.877,4457,672,3785,TL,105517,1.7,2.5,424.683732,431.747,3833,654,3179,TL,13118,1.6,2.3,424.683732,431.548,33962,715,3356,29891,TL,22000,1.5,2.0,424.683732,430.978,26921,682,3152,23087
29-1-20-0.1-0.2,600,120,1,20,0.1,0.2,746,29936,TL,91384,0.9,1.8,494.732537,499.394,4037,661,3376,TL,111602,0.8,1.5,494.943399,498.930,4109,650,3459,TL,36098,0.9,1.4,494.730822,499.258,20190,686,3191,16313,TL,93917,0.8,1.2,494.732537,498.915,16512,662,3183,12667
29-1-20-0.1-0.5,600,120,1,20,0.1,0.5,746,29936,TL,153450,0.6,1.0,566.326945,569.619,3120,655,2465,TL,196135,0.3,0.5,567.954745,569.550,3286,647,2639,TL,134179,0.6,0.9,566.326945,569.607,13305,659,2260,10386,TL,124249,0.2,0.4,568.090178,569.478,9972,655,2066,7251
29-1-20-0.2-0.1,600,120,1,20,0.2,0.1,746,29936,TL,113423,1.6,2.9,398.409987,404.892,4172,694,3478,TL,157492,1.5,2.4,398.409987,404.408,3802,680,3122,TL,12861,1.5,2.0,398.409987,404.416,42335,699,2887,38749,TL,14713,1.4,1.9,398.409987,403.802,36964,691,2681,33592
29-1-20-0.2-0.2,600,120,1,20,0.2,0.2,746,29936,TL,107273,0.8,1.7,466.158307,469.954,3739,646,3093,TL,126801,0.8,1.4,466.158866,469.652,3793,637,3156,TL,31379,0.8,1.3,466.158307,469.886,25186,669,2931,21586,TL,72362,0.8,1.2,466.140818,469.654,20883,649,3171,17063
29-1-20-0.2-0.5,600,120,1,20,0.2,0.5,746,29936,TL,191494,0.4,0.8,546.179232,548.313,3153,639,2514,TL,209892,0.2,0.5,546.848610,548.176,2846,638,2208,TL,112931,0.4,0.7,545.907133,548.332,12249,641,1850,9758,TL,154076,0.2,0.4,547.073099,548.105,9902,628,2208,7066
29-2-20-0.01-0.1,600,120,2,20,0.01,0.1,914,29768,TL,88711,2.1,3.3,455.106390,464.505,5032,699,4333,TL,91118,1.9,2.8,455.150843,463.810,4883,682,4201,TL,9220,2.0,2.6,455.150843,464.096,38621,793,3807,34021,TL,31019,1.8,2.3,455.150843,463.262,25544,725,3935,20884
29-2-20-0.01-0.2,600,120,2,20,0.01,0.2,914,29768,TL,83236,1.0,1.9,524.533131,530.042,4328,676,3652,TL,130212,0.9,1.5,524.801590,529.345,4178,654,3524,TL,21606,1.0,1.5,524.490586,529.693,23686,701,3473,19512,TL,53876,0.8,1.3,524.671057,529.044,14797,641,2867,11289
29-2-20-0.01-0.5,600,120,2,20,0.01,0.5,914,29768,TL,173809,0.7,1.1,586.630346,590.446,3550,714,2836,TL,180359,0.3,0.5,588.452414,590.171,3036,669,2367,TL,67035,0.6,0.9,586.880195,590.357,15160,734,2314,12112,TL,188617,0.3,0.5,588.276287,590.122,9700,652,2756,6292
29-2-20-0.1-0.1,600,120,2,20,0.1,0.1,914,29768,TL,94391,1.9,3.3,432.122515,440.492,4883,759,4124,TL,175202,1.8,2.9,431.950605,439.910,4175,695,3480,TL,11510,1.8,2.3,431.987419,439.634,44521,774,3510,40237,TL,14709,1.7,2.1,431.950605,439.223,35650,752,3089,31809
29-2-20-0.1-0.2,600,120,2,20,0.1,0.2,914,29768,TL,122176,0.9,1.8,499.141137,503.530,3890,652,3238,TL,131268,0.8,1.6,499.067825,503.089,3698,622,3076,TL,59800,0.9,1.4,499.075312,503.488,22576,688,2808,19080,TL,78515,0.8,1.2,499.075312,503.095,18935,647,2906,15382
29-2-20-0.1-0.5,600,120,2,20,0.1,0.5,914,29768,TL,138082,0.5,1.0,568.237000,571.104,3256,685,2571,TL,229886,0.3,0.6,569.474870,571.042,2955,652,2303,TL,132929,0.5,0.8,568.142923,571.121,12562,687,2174,9701,TL,113059,0.2,0.4,569.600202,570.964,10124,652,2017,7455
29-2-20-0.2-0.1,600,120,2,20,0.2,0.1,914,29768,TL,141966,1.5,2.8,411.012070,417.084,3612,684,2928,TL,223676,1.4,2.3,411.012070,416.861,3462,674,2788,TL,15742,1.2,1.6,411.159467,416.309,39785,707,2692,36386,TL,17833,1.2,1.5,411.012070,415.889,38947,706,2591,35650
29-2-20-0.2-0.2,600,120,2,20,0.2,0.2,914,29768,TL,136162,0.8,1.7,473.642910,477.414,3830,664,3166,TL,176095,0.7,1.5,473.814097,477.146,3766,628,3138,TL,29927,0.8,1.2,473.554161,477.222,25184,660,2651,21873,TL,49105,0.6,1.0,473.916937,476.749,22857,655,2628,19574
29-2-20-0.2-0.5,600,120,2,20,0.2,0.5,914,29768,TL,209764,0.3,0.8,549.920803,551.792,2825,661,2164,TL,246550,0.2,0.5,550.517385,551.683,3004,667,2337,TL,171237,0.3,0.6,550.091986,551.718,12415,683,1892,9840,TL,140580,0.2,0.4,550.462253,551.721,10360,679,1993,7688
30-1-20-0.01-0.1,600,200,1,20,0.01,0.1,686,21894,TL,53759,2.6,4.2,496.466487,509.630,5470,678,4792,TL,89105,2.3,3.6,496.466487,507.876,4175,642,3533,TL,4755,2.7,3.2,496.466487,509.866,61217,794,4609,55814,TL,13698,2.2,2.8,496.466487,507.597,34825,655,3374,30796
30-1-20-0.01-0.2,600,200,1,20,0.01,0.2,686,21894,TL,60064,1.6,3.0,562.355297,571.607,5555,682,4873,TL,96675,1.4,2.4,562.549330,570.282,4876,640,4236,TL,15071,1.6,2.2,562.355297,571.089,29954,674,4994,24286,TL,54219,1.3,1.7,562.692849,569.975,15407,630,4267,10510
30-1-20-0.01-0.5,600,200,1,20,0.01,0.5,686,21894,TL,126218,0.2,0.3,596.401296,597.818,3372,664,2708,TL,136265,0.2,0.3,596.401296,597.707,2506,637,1869,TL,89745,0.2,0.3,596.401296,597.763,21042,651,2271,18120,TL,134495,0.2,0.3,596.401296,597.681,9285,637,2146,6502
30-1-20-0.1-0.1,600,200,1,20,0.1,0.1,686,21894,TL,52172,2.8,4.4,470.996902,484.019,4629,642,3987,TL,68873,2.5,3.8,470.996902,482.526,3880,627,3253,TL,10082,2.9,3.4,470.996902,484.661,53743,675,3426,49642,TL,18492,2.6,3.0,470.996902,483.362,39679,648,2639,36392
30-1-20-0.1-0.2,600,200,1,20,0.1,0.2,686,21894,TL,83917,1.6,3.1,535.132900,543.793,4565,648,3917,TL,72689,1.4,2.7,535.132900,542.626,4096,614,3482,TL,19609,1.5,2.1,535.132900,543.123,29871,647,3816,25408,TL,40183,1.4,1.8,535.132900,542.498,19854,621,3729,15504
30-1-20-0.1-0.5,600,200,1,20,0.1,0.5,686,21894,TL,132247,0.3,0.5,579.252757,581.250,3375,670,2705,TL,136537,0.3,0.5,579.252757,581.125,2630,634,1996,TL,142859,0.3,0.5,579.344583,581.184,20125,627,1940,17558,TL,145760,0.2,0.3,579.725459,581.161,15201,636,1857,12708
30-1-20-0.2-0.1,600,200,1,20,0.2,0.1,686,21894,TL,81545,2.7,4.3,446.084572,458.168,4340,665,3675,TL,70284,2.5,3.7,446.084572,456.991,4086,646,3440,TL,6313,2.8,3.2,446.084572,458.531,68311,678,2859,64774,TL,6768,2.6,3.0,446.084572,457.716,61817,661,2562,58594
30-1-20-0.2-0.2,600,200,1,20,0.2,0.2,686,21894,TL,108313,1.5,3.1,507.455822,514.974,3832,631,3201,TL,90046,1.4,2.7,507.455822,514.782,3788,624,3164,TL,20873,1.5,2.1,507.455822,515.140,30626,623,2977,27026,TL,92518,1.4,1.9,507.455822,514.620,25232,617,2689,21926
30-1-20-0.2-0.5,600,200,1,20,0.2,0.5,686,21894,TL,137987,0.3,0.5,561.442829,563.393,2977,661,2316,TL,183063,0.1,0.3,562.470393,563.333,2545,629,1916,TL,120844,0.2,0.3,562.163990,563.326,22752,632,2000,20120,TL,114263,0.1,0.2,562.556053,563.309,15858,646,1670,13542
30-2-20-0.01-0.1,600,200,2,20,0.01,0.1,842,21738,TL,54223,3.3,5.1,501.707359,518.415,5208,709,4499,TL,81071,2.9,4.3,501.707359,516.089,4349,647,3702,TL,3713,3.3,3.9,501.707359,518.299,71674,822,4190,66662,TL,15608,2.9,3.4,501.707359,516.064,44347,717,3410,40220
30-2-20-0.01-0.2,600,200,2,20,0.01,0.2,842,21738,TL,64604,1.9,3.4,563.076789,573.696,5488,693,4795,TL,74189,1.7,2.9,563.076789,572.487,4935,633,4302,TL,17551,1.8,2.5,563.076789,573.376,34600,708,4454,29438,TL,50221,1.6,2.1,563.076789,572.023,17156,651,4381,12124
30-2-20-0.01-0.5,600,200,2,20,0.01,0.5,842,21738,TL,118867,0.2,0.3,596.619997,597.958,3067,705,2362,TL,152416,0.2,0.3,596.619997,597.852,2577,655,1922,TL,90832,0.2,0.3,596.619997,597.917,17476,684,2120,14672,TL,134867,0.2,0.3,596.619997,597.840,9779,665,1950,7164
30-2-20-0.1-0.1,600,200,2,20,0.1,0.1,842,21738,TL,81646,3.2,4.8,481.028975,496.214,4625,674,3951,TL,122955,2.8,4.2,481.028975,494.590,3531,644,2887,TL,10096,3.1,3.5,481.028975,495.855,64977,763,3094,61120,TL,10937,2.8,3.2,481.028975,494.571,54820,692,2638,51490
30-2-20-0.1-0.2,600,200,2,20,0.1,0.2,842,21738,TL,79570,1.8,3.5,538.811437,548.285,4563,685,3878,TL,88176,1.6,3.0,538.811437,547.527,4223,637,3586,TL,47260,1.7,2.4,538.811437,548.045,34893,666,3405,30822,TL,46206,1.6,2.1,538.811437,547.430,25170,640,3244,21286
30-2-20-0.1-0.5,600,200,2,20,0.1,0.5,842,21738,TL,179445,0.4,0.6,581.710323,583.778,2501,646,1855,TL,204028,0.3,0.6,581.710323,583.627,2570,638,1932,TL,178050,0.3,0.5,581.710323,583.709,15547,652,1669,13226,TL,176326,0.2,0.3,582.341589,583.714,11713,658,1627,9428
30-2-20-0.2-0.1,600,200,2,20,0.2,0.1,842,21738,TL,106453,2.5,3.9,461.932860,473.659,3882,697,3185,TL,127903,2.3,3.6,461.932860,472.718,3342,637,2705,TL,7807,2.5,2.8,461.932860,473.525,64010,731,2307,60972,TL,6104,2.4,2.7,461.932860,473.074,67972,720,2108,65144
30-2-20-0.2-0.2,600,200,2,20,0.2,0.2,842,21738,TL,102297,1.5,3.1,516.156259,523.866,3819,661,3158,TL,142327,1.4,2.8,516.156259,523.632,3566,630,2936,TL,49351,1.5,2.0,516.156259,523.956,34619,677,2750,31192,TL,38904,1.4,1.9,516.156259,523.502,30778,657,2643,27478
