,,,,,,,,,bB&C-I,,,,,,,,,bB&C-I+E,,,,,,,,,bB&C-I+L,,,,,,,,,,bB&C-I+E+L,,,,,,,,,
id,|I|,K,r,R,theta,low p_i (%),#C1,#CP,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#OA,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#EOA,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#OA,#LS,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#EOA,#LS
29-1-20-0.01-10,600,120,1,20,0.01,10,746,29936,TL,103969,0.7,1.3,571.394718,575.337,6081,2310,3771,TL,119099,0.3,0.8,572.845192,574.887,6113,2148,3965,TL,78879,0.7,0.9,571.229164,575.030,14375,3006,3672,7697,TL,120217,0.3,0.5,573.104105,574.778,10604,2508,3756,4340
29-1-20-0.01-50,600,120,1,20,0.01,50,746,29936,TL,181551,0.3,0.8,562.287919,564.227,5918,2314,3604,TL,171102,0.2,0.6,562.747706,563.818,5460,1759,3701,TL,181863,0.2,0.5,562.587280,563.773,9969,2666,3105,4198,TL,114327,0.1,0.3,562.872210,563.509,8006,1855,3035,3116
29-1-20-0.01-90,600,120,1,20,0.01,90,746,29936,TL,359478,0.0,0.6,489.147821,489.324,4238,1226,3012,1732.5,244684,0.0,0.5,489.165997,489.166,3851,1171,2680,3594.5,462683,0.0,0.3,489.159063,489.159,7745,1302,3055,3388,1760.6,280415,0.0,0.3,489.160718,489.161,6778,1162,2612,3004
29-1-20-0.1-10,600,120,1,20,0.1,10,746,29936,TL,114386,0.6,1.3,551.024408,554.608,5453,2032,3421,TL,120347,0.3,0.8,552.677158,554.412,5632,1995,3637,TL,105736,0.6,0.8,551.217359,554.420,13523,2651,3237,7635,TL,130619,0.3,0.5,552.804375,554.339,9594,2119,3302,4173
29-1-20-0.1-50,600,120,1,20,0.1,50,746,29936,TL,199784,0.3,0.9,542.524883,544.130,4974,1688,3286,TL,179366,0.1,0.6,543.076831,543.856,4865,1510,3355,TL,195948,0.2,0.4,542.594740,543.831,9278,1923,3120,4235,TL,112434,0.1,0.3,543.209376,543.571,7359,1760,2680,2919
29-1-20-0.1-90,600,120,1,20,0.1,90,746,29936,452.9,55741,0.0,0.5,471.442289,471.442,3792,997,2795,294.7,38237,0.0,0.4,471.442289,471.442,3727,1017,2710,133.4,12419,0.0,0.3,471.442289,471.442,5110,1010,1988,2112,70.5,3411,0.0,0.2,471.442289,471.442,5021,1009,1836,2176
29-1-20-0.2-10,600,120,1,20,0.2,10,746,29936,TL,116386,0.6,1.3,529.870737,532.811,5001,1882,3119,TL,136363,0.3,0.8,531.289974,532.726,5361,1757,3604,TL,110503,0.4,0.7,530.349580,532.772,13407,2261,2877,8269,TL,94712,0.2,0.4,531.243929,532.614,11120,1984,3047,6089
29-1-20-0.2-50,600,120,1,20,0.2,50,746,29936,TL,218242,0.2,0.9,521.202372,522.433,4382,1462,2920,TL,188450,0.1,0.6,521.496449,522.246,4878,1329,3549,TL,199382,0.1,0.3,521.355467,522.138,8078,1616,2400,4062,TL,101059,0.0,0.2,521.723987,521.964,7319,1497,2603,3219
29-1-20-0.2-90,600,120,1,20,0.2,90,746,29936,90.1,11835,0.0,0.4,452.336880,452.337,3661,1147,2514,70.3,9512,0.0,0.3,452.336880,452.337,3798,1109,2689,53.3,2597,0.0,0.2,452.336880,452.337,4717,1062,1883,1772,48.3,2941,0.0,0.1,452.336880,452.337,4374,1068,1806,1500
29-2-20-0.01-10,600,120,2,20,0.01,10,914,29768,TL,95361,0.9,1.5,570.971758,575.931,6496,2477,4019,TL,116057,0.4,0.9,573.119864,575.552,6308,2273,4035,TL,75599,0.7,1.0,571.697467,575.737,15879,3280,3456,9143,TL,77663,0.4,0.6,572.959517,575.298,10538,2569,3329,4640
29-2-20-0.01-50,600,120,2,20,0.01,50,914,29768,TL,193843,0.4,0.9,562.669939,564.928,6002,2251,3751,TL,162391,0.2,0.7,563.197288,564.566,5665,1925,3740,TL,153782,0.3,0.6,562.730818,564.495,10691,2684,3535,4472,TL,138110,0.1,0.4,563.572285,564.340,8951,2282,3471,3198
29-2-20-0.01-90,600,120,2,20,0.01,90,914,29768,TL,331051,0.1,0.7,491.385330,491.756,4812,1390,3422,1852.6,196763,0.0,0.6,491.455124,491.455,4805,1354,3451,2545.4,403221,0.0,0.4,491.458110,491.458,6651,1370,2381,2900,506.8,26983,0.0,0.4,491.458110,491.458,7437,1389,2266,3782
29-2-20-0.1-10,600,120,2,20,0.1,10,914,29768,TL,102011,0.8,1.4,552.214947,556.430,5987,2323,3664,TL,102270,0.4,0.9,553.842684,556.113,4963,1814,3149,TL,95556,0.7,1.0,552.190594,556.072,14591,2926,3145,8520,TL,74771,0.3,0.6,553.979743,555.858,11680,2357,3035,6288
29-2-20-0.1-50,600,120,2,20,0.1,50,914,29768,TL,176261,0.4,1.0,543.618499,545.904,5106,1711,3395,TL,137335,0.1,0.6,544.927789,545.612,4607,1515,3092,TL,293608,0.1,0.4,544.856437,545.502,8552,1947,2545,4060,TL,108342,0.0,0.3,544.988021,545.279,7794,1719,2686,3389
29-2-20-0.1-90,600,120,2,20,0.1,90,914,29768,TL,469337,0.0,0.7,474.068377,474.232,3877,1200,2677,1493.9,160320,0.0,0.6,474.109260,474.109,3845,1086,2759,429.9,43923,0.0,0.3,474.109086,474.109,7292,1195,2791,3306,993.5,117826,0.0,0.3,474.109260,474.109,5712,1080,2484,2148
29-2-20-0.2-10,600,120,2,20,0.2,10,914,29768,TL,114737,0.5,1.3,533.172265,535.826,4913,1880,3033,TL,113342,0.3,0.9,533.956107,535.730,4636,1700,2936,TL,118877,0.3,0.6,533.710519,535.543,13594,2267,2676,8651,TL,72382,0.2,0.4,534.267569,535.418,11112,1946,2541,6625
29-2-20-0.2-50,600,120,2,20,0.2,50,914,29768,TL,194554,0.3,0.9,524.313136,525.665,4284,1452,2832,TL,193874,0.1,0.7,524.828338,525.526,4191,1268,2923,TL,202954,0.2,0.4,524.602627,525.508,9258,1769,2599,4890,TL,152754,0.1,0.3,524.890692,525.355,7751,1444,2669,3638
29-2-20-0.2-90,600,120,2,20,0.2,90,914,29768,606.2,68217,0.0,0.5,455.520744,455.521,4522,1245,3277,226.6,24347,0.0,0.5,455.520744,455.521,4328,1138,3190,98.8,4384,0.0,0.2,455.520744,455.521,6364,1216,2136,3012,235.1,23996,0.0,0.2,455.520652,455.521,5270,1096,2232,1942
30-1-20-0.01-10,600,200,1,20,0.01,10,686,21894,TL,74704,0.6,0.9,592.044916,595.490,6882,3053,3829,TL,68559,0.2,0.5,593.778334,595.143,5574,2404,3170,TL,52993,0.6,0.8,592.044916,595.409,19643,3791,3746,12106,TL,69301,0.3,0.4,593.374209,595.029,10305,2834,3241,4230
30-1-20-0.01-50,600,200,1,20,0.01,50,686,21894,TL,74316,0.5,1.0,588.991496,591.791,7138,2772,4366,TL,101113,0.3,0.7,589.789467,591.448,5457,2220,3237,TL,39176,0.5,0.8,589.072126,591.806,13838,3104,3676,7058,TL,115983,0.3,0.5,589.788766,591.403,9656,2385,3849,3422
30-1-20-0.01-90,600,200,1,20,0.01,90,686,21894,TL,303406,0.1,0.5,553.871446,554.407,4917,1448,3469,2306.9,139165,0.0,0.4,554.070131,554.070,4191,1327,2864,241.1,18646,0.0,0.2,554.070131,554.070,7024,1227,2477,3320,74.1,3203,0.0,0.2,554.070131,554.070,5996,1102,2318,2576
30-1-20-0.1-10,600,200,1,20,0.1,10,686,21894,TL,71586,0.5,1.2,572.954207,575.992,5776,2202,3574,TL,81576,0.3,0.8,574.088336,575.973,4745,1856,2889,TL,73857,0.5,0.8,572.954207,575.799,17750,2962,3384,11404,TL,63580,0.3,0.5,574.120964,575.688,11884,2174,3025,6685
30-1-20-0.1-50,600,200,1,20,0.1,50,686,21894,TL,88053,0.4,1.1,568.675422,571.090,6131,2067,4064,TL,108153,0.3,0.9,569.059621,570.879,5702,1897,3805,TL,56782,0.4,0.8,568.425804,570.971,12438,2249,3769,6420,TL,99781,0.3,0.6,569.092464,570.626,10024,2030,4014,3980
30-1-20-0.1-90,600,200,1,20,0.1,90,686,21894,TL,289060,0.1,0.7,534.948075,535.544,5059,1263,3796,TL,193880,0.0,0.6,535.202657,535.441,4409,1141,3268,966.0,67174,0.0,0.2,535.277053,535.277,6808,1157,2427,3224,160.1,8850,0.0,0.2,535.277053,535.277,6241,1064,2377,2800
30-1-20-0.2-10,600,200,1,20,0.2,10,686,21894,TL,105000,0.5,1.3,553.526803,556.407,5099,1920,3179,TL,75460,0.5,1.1,553.526803,556.311,4630,1717,2913,TL,73676,0.4,0.7,553.915178,556.309,18641,2633,3346,12662,TL,93856,0.4,0.7,553.634397,556.172,13636,2013,3105,8518
30-1-20-0.2-50,600,200,1,20,0.2,50,686,21894,TL,101153,0.4,1.3,547.635484,549.885,5754,1959,3795,TL,103971,0.2,1.0,548.176752,549.511,5464,1498,3966,TL,90858,0.3,0.7,547.710747,549.594,12503,2084,3643,6776,TL,78643,0.2,0.5,548.100099,549.445,9532,1705,3007,4820
30-1-20-0.2-90,600,200,1,20,0.2,90,686,21894,TL,240459,0.1,0.7,514.663475,515.148,4565,1108,3457,TL,256315,0.1,0.7,514.737045,515.110,3840,1015,2825,TL,287145,0.0,0.3,514.789668,514.915,6524,989,2803,2732,350.1,22126,0.0,0.2,514.801060,514.801,6405,991,2434,2980
30-2-20-0.01-10,600,200,2,20,0.01,10,842,21738,TL,76971,0.6,0.9,592.328326,595.690,6496,2996,3500,TL,76989,0.2,0.5,594.042543,595.345,5310,2290,3020,TL,44839,0.6,0.8,592.328326,595.635,18051,3434,3291,11326,TL,64239,0.2,0.4,593.906849,595.337,9831,2537,2994,4300
30-2-20-0.01-50,600,200,2,20,0.01,50,842,21738,TL,82540,0.5,1.1,589.251740,592.319,7361,3033,4328,TL,99288,0.3,0.8,590.085866,591.919,5590,2351,3239,TL,46028,0.6,0.9,589.044527,592.331,15736,3440,3856,8440,TL,91481,0.3,0.6,589.942213,591.828,10751,2658,3891,4202
30-2-20-0.01-90,600,200,2,20,0.01,90,842,21738,TL,260212,0.3,0.8,557.427152,558.960,5423,1488,3935,TL,191823,0.1,0.6,558.192828,558.740,4903,1534,3369,TL,287143,0.1,0.4,557.966301,558.614,7724,1303,2885,3536,828.9,55589,0.0,0.3,558.314721,558.315,7810,1262,2744,3804
30-2-20-0.1-10,600,200,2,20,0.1,10,842,21738,TL,66060,0.6,1.2,574.771535,577.993,5395,2077,3318,TL,101673,0.5,1.1,574.771535,577.675,4731,1663,3068,TL,66445,0.5,0.8,574.771535,577.739,17451,2630,3061,11760,TL,87838,0.5,0.7,574.771535,577.566,11222,1913,2901,6408
30-2-20-0.1-50,600,200,2,20,0.1,50,842,21738,TL,98809,0.5,1.3,569.886993,572.648,5799,1946,3853,TL,109150,0.3,1.1,570.359608,572.409,4808,1715,3093,TL,72019,0.5,0.9,569.775669,572.419,13739,2569,3644,7526,TL,104151,0.3,0.6,570.381433,572.132,10457,1992,3953,4512
30-2-20-0.1-90,600,200,2,20,0.1,90,842,21738,TL,280721,0.2,0.9,539.597650,540.779,5064,1543,3521,TL,188568,0.1,0.8,539.908799,540.446,5181,1417,3764,TL,240620,0.1,0.5,539.907218,540.326,9087,1408,2959,4720,1347.4,66781,0.0,0.4,540.034538,540.035,7622,1206,2712,3704
30-2-20-0.2-10,600,200,2,20,0.2,10,842,21738,TL,91767,0.5,1.4,558.075278,561.039,4722,1863,2859,TL,111939,0.3,1.0,559.153003,561.027,4113,1608,2505,TL,69436,0.3,0.6,558.832251,560.824,17111,2382,2883,11846,TL,79564,0.3,0.5,559.201541,560.684,12862,1931,2495,8436
30-2-20-0.2-50,600,200,2,20,0.2,50,842,21738,TL,89674,0.5,1.5,550.976795,553.594,6112,2300,3812,TL,85970,0.3,1.3,551.682935,553.339,5073,1923,3150,TL,89974,0.4,0.7,551.151290,553.241,13521,2244,3303,7974,TL,114900,0.2,0.5,551.798306,553.203,10563,1836,3043,5684
30-2-20-0.2-90,600,200,2,20,0.2,90,842,21738,TL,226746,0.4,1.2,519.363895,521.218,4960,1310,3650,TL,183599,0.1,1.0,520.289580,521.047,4699,1139,3560,TL,257412,0.2,0.6,519.695776,520.901,8435,1172,2949,4314,TL,178542,0.1,0.4,520.214516,520.642,7565,1140,2717,3708
31-1-20-0.01-10,700,5,1,20,0.01,10,908,66054,5.7,89,0.0,1.1,369.698079,369.698,7184,2447,4737,7.0,81,0.0,1.0,369.698079,369.698,7033,2322,4711,5.8,37,0.0,1.2,369.698079,369.698,6658,2054,2210,2394,6.6,37,0.0,0.9,369.698079,369.698,5904,1740,2762,1402
31-1-20-0.01-50,700,5,1,20,0.01,50,908,66054,2.7,15,0.0,0.4,359.199374,359.199,5361,2335,3026,3.0,17,0.0,0.5,359.199374,359.199,4850,1922,2928,4.7,23,0.0,0.5,359.199374,359.199,6085,2158,1818,2109,4.6,11,0.0,0.5,359.199374,359.199,5544,1792,2113,1639
31-1-20-0.01-90,700,5,1,20,0.01,90,908,66054,1.6,7,0.0,0.2,285.673047,285.673,2910,991,1919,1.6,7,0.0,0.2,285.673047,285.673,3091,983,2108,2.7,4,0.0,0.0,285.673047,285.673,3198,907,1395,896,2.7,3,0.0,0.0,285.673047,285.673,2810,988,1266,556
31-1-20-0.1-10,700,5,1,20,0.1,10,908,66054,6.2,77,0.0,1.2,358.642924,358.643,7583,2506,5077,6.1,107,0.0,1.2,358.642924,358.643,5336,2236,3100,7.0,49,0.0,1.2,358.642924,358.643,7307,2173,1961,3173,7.5,57,0.0,1.1,358.642924,358.643,6327,1904,2322,2101
31-1-20-0.1-50,700,5,1,20,0.1,50,908,66054,2.7,21,0.0,0.6,347.218919,347.219,4635,1829,2806,3.1,31,0.0,0.6,347.218919,347.219,4861,1771,3090,3.9,29,0.0,0.5,347.218919,347.219,4439,1628,1776,1035,4.8,17,0.0,0.7,347.218919,347.219,4928,1658,2084,1186
31-1-20-0.1-90,700,5,1,20,0.1,90,908,66054,1.2,6,0.0,0.0,276.190313,276.190,2417,1002,1415,1.2,5,0.0,0.1,276.190313,276.190,2830,970,1860,1.4,0,0.0,0.0,276.190313,276.190,2875,1002,1095,778,1.3,0,0.0,0.0,276.190313,276.190,2678,1002,1112,564
31-1-20-0.2-10,700,5,1,20,0.2,10,908,66054,6.7,89,0.0,1.6,347.076000,347.076,4936,2216,2720,6.2,121,0.0,1.6,347.076000,347.076,4897,2392,2505,8.4,49,0.0,1.2,347.076000,347.076,6457,2141,2225,2091,7.7,41,0.0,1.5,347.076000,347.076,6752,2184,2107,2461
31-1-20-0.2-50,700,5,1,20,0.2,50,908,66054,2.6,25,0.0,0.6,334.973295,334.973,4926,1940,2986,3.2,23,0.0,0.5,334.973295,334.973,4779,1774,3005,4.7,23,0.0,0.5,334.973295,334.973,5314,1655,2237,1422,4.5,17,0.0,0.6,334.973295,334.973,5732,1784,2396,1552
31-1-20-0.2-90,700,5,1,20,0.2,90,908,66054,0.8,5,0.0,0.1,265.653943,265.654,2360,1023,1337,1.1,0,0.0,0.0,265.653943,265.654,2358,1023,1335,1.1,0,0.0,0.0,265.653943,265.654,2550,1014,1092,444,1.2,0,0.0,0.0,265.653943,265.654,2550,1014,1092,444
31-2-20-0.01-10,700,5,2,20,0.01,10,1186,65776,6.5,108,0.0,1.2,370.610592,370.611,6993,2443,4550,7.0,84,0.0,1.2,370.610592,370.611,8198,2793,5405,8.2,35,0.0,0.9,370.610592,370.611,8184,2051,3762,2371,7.9,43,0.0,0.9,370.610592,370.611,8549,2110,4407,2032
31-2-20-0.01-50,700,5,2,20,0.01,50,1186,65776,2.8,21,0.0,0.6,360.057381,360.057,5400,2253,3147,3.1,25,0.0,0.6,360.057381,360.057,4996,2175,2821,4.8,13,0.0,0.4,360.057381,360.057,5843,1996,2090,1757,5.6,17,0.0,0.5,360.057381,360.057,6657,2086,2718,1853
31-2-20-0.01-90,700,5,2,20,0.01,90,1186,65776,1.5,5,0.0,0.2,288.844386,288.844,3051,976,2075,1.8,7,0.0,0.2,288.844386,288.844,2735,980,1755,2.3,5,0.0,0.0,288.844386,288.844,2804,1056,1105,643,2.5,0,0.0,0.0,288.844386,288.844,2878,1002,1117,759
31-2-20-0.1-10,700,5,2,20,0.1,10,1186,65776,6.7,147,0.0,1.9,359.848088,359.848,5351,2434,2917,6.3,111,0.0,1.4,359.848088,359.848,4817,2018,2799,8.8,48,0.0,1.1,359.848088,359.848,7647,2148,2636,2863,8.3,39,0.0,1.0,359.848088,359.848,7384,2094,3355,1935
31-2-20-0.1-50,700,5,2,20,0.1,50,1186,65776,2.7,23,0.0,0.7,348.305006,348.305,4323,1696,2627,3.3,28,0.0,0.7,348.305006,348.305,4925,1896,3029,4.9,21,0.0,0.6,348.305006,348.305,5583,1827,2517,1239,4.9,11,0.0,0.6,348.305006,348.305,5566,1929,2108,1529
31-2-20-0.1-90,700,5,2,20,0.1,90,1186,65776,0.9,5,0.0,0.1,279.490756,279.491,2404,996,1408,1.6,7,0.0,0.0,279.490756,279.491,2873,986,1887,1.4,0,0.0,0.0,279.490756,279.491,2700,1029,948,723,1.6,0,0.0,0.0,279.490756,279.491,2705,995,1093,617
31-2-20-0.2-10,700,5,2,20,0.2,10,1186,65776,5.9,87,0.0,1.4,348.484239,348.484,5021,2355,2666,5.1,89,0.0,1.4,348.484239,348.484,4311,1946,2365,7.1,37,0.0,1.6,348.484239,348.484,6894,2171,1969,2754,10.8,37,0.0,1.2,348.484239,348.484,6806,2171,2572,2063
31-2-20-0.2-50,700,5,2,20,0.2,50,1186,65776,2.9,27,0.0,0.6,336.356256,336.356,4987,1949,3038,3.2,25,0.0,0.7,336.356256,336.356,5268,2001,3267,4.3,17,0.0,0.5,336.356256,336.356,5723,1794,2426,1503,5.5,19,0.0,0.5,336.356256,336.356,5928,1759,2769,1400
31-2-20-0.2-90,700,5,2,20,0.2,90,1186,65776,1.0,3,0.0,0.0,269.097834,269.098,2335,1016,1319,1.3,3,0.0,0.0,269.097834,269.098,2110,1016,1094,1.0,0,0.0,0.0,269.097834,269.098,2529,1006,1079,444,1.4,0,0.0,0.0,269.097834,269.098,2529,1006,1079,444
32-1-20-0.01-10,700,10,1,20,0.01,10,904,51788,60.5,1636,0.0,1.2,420.536808,420.537,6042,2552,3490,53.3,1560,0.0,1.1,420.547978,420.548,6193,2725,3468,23.4,225,0.0,0.9,420.547978,420.548,8705,2439,2535,3731,26.8,197,0.0,0.8,420.547978,420.548,8905,2622,2885,3398
32-1-20-0.01-50,700,10,1,20,0.01,50,904,51788,19.9,612,0.0,0.9,390.528693,390.529,4787,1849,2938,19.3,542,0.0,0.8,390.528693,390.529,4646,1793,2853,11.5,95,0.0,0.6,390.528693,390.529,6624,1773,2251,2600,11.3,81,0.0,0.7,390.528693,390.529,6425,1769,2208,2448
32-1-20-0.01-90,700,10,1,20,0.01,90,904,51788,3.0,94,0.0,0.5,269.876221,269.876,4272,1710,2562,3.9,82,0.0,0.5,269.876221,269.876,4253,1545,2708,4.8,27,0.0,0.3,269.876221,269.876,6278,1554,2588,2136,5.8,19,0.0,0.3,269.876221,269.876,6109,1562,2629,1918
32-1-20-0.1-10,700,10,1,20,0.1,10,904,51788,47.2,1185,0.0,1.1,406.975679,406.976,5576,2337,3239,37.8,997,0.0,1.1,406.975679,406.976,5108,2188,2920,18.4,139,0.0,0.8,406.975679,406.976,7144,2021,2501,2622,21.3,182,0.0,0.8,406.975679,406.976,6985,2147,2406,2432
32-1-20-0.1-50,700,10,1,20,0.1,50,904,51788,16.2,567,0.0,1.0,377.253473,377.253,4983,2002,2981,17.7,516,0.0,0.9,377.253473,377.253,4848,1907,2941,9.9,114,0.0,0.6,377.253473,377.253,6653,1865,1946,2842,10.9,89,0.0,0.7,377.253473,377.253,6906,1967,1871,3068
32-1-20-0.1-90,700,10,1,20,0.1,90,904,51788,2.6,70,0.0,0.6,259.783125,259.783,3811,1474,2337,3.2,79,0.0,0.6,259.783125,259.783,3660,1427,2233,5.6,26,0.0,0.3,259.783125,259.783,6001,1606,2565,1830,5.2,23,0.0,0.3,259.783125,259.783,5416,1539,2065,1812
32-1-20-0.2-10,700,10,1,20,0.2,10,904,51788,28.7,543,0.0,0.9,391.895347,391.895,5155,2234,2921,27.4,572,0.0,0.9,391.895347,391.895,5066,2189,2877,15.8,127,0.0,0.7,391.895347,391.895,6609,1955,2375,2279,19.3,137,0.0,0.7,391.895347,391.895,6656,2058,2332,2266
32-1-20-0.2-50,700,10,1,20,0.2,50,904,51788,14.8,445,0.0,0.9,362.802709,362.803,4958,1949,3009,15.9,445,0.0,1.0,362.802709,362.803,4818,1897,2921,11.6,95,0.0,0.7,362.802709,362.803,7298,1967,2539,2792,11.6,101,0.0,0.7,362.802709,362.803,6896,1923,2322,2651
32-1-20-0.2-90,700,10,1,20,0.2,90,904,51788,2.2,34,0.0,0.4,249.119298,249.119,3618,1449,2169,2.5,56,0.0,0.5,249.119298,249.119,3525,1421,2104,3.9,19,0.0,0.2,249.119298,249.119,4917,1452,1967,1498,4.0,19,0.0,0.2,249.119298,249.119,5225,1487,1938,1800
32-2-20-0.01-10,700,10,2,20,0.01,10,1152,51540,82.2,2460,0.0,1.3,421.012070,421.012,6255,2800,3455,64.6,1694,0.0,1.2,421.012070,421.012,6350,2695,3655,32.9,246,0.0,0.9,421.012070,421.012,9118,2593,2541,3984,29.8,213,0.0,0.9,421.012070,421.012,8940,2553,2500,3887
32-2-20-0.01-50,700,10,2,20,0.01,50,1152,51540,23.1,812,0.0,1.1,390.701166,390.701,5112,1949,3163,23.9,919,0.0,1.0,390.701166,390.701,5232,2052,3180,13.1,118,0.0,0.8,390.701166,390.701,6492,1796,2229,2467,15.9,131,0.0,0.8,390.701166,390.701,6782,1839,2399,2544
32-2-20-0.01-90,700,10,2,20,0.01,90,1152,51540,3.7,108,0.0,0.8,271.579690,271.580,4389,1752,2637,4.4,113,0.0,0.8,271.579690,271.580,5050,1597,3453,5.9,42,0.0,0.5,271.579690,271.580,7096,1544,3053,2499,6.5,53,0.0,0.5,271.579690,271.580,6236,1542,2824,1870
32-2-20-0.1-10,700,10,2,20,0.1,10,1152,51540,54.7,1180,0.0,1.1,407.914867,407.915,5602,2413,3189,43.4,1077,0.0,1.1,407.914867,407.915,5296,2326,2970,22.5,175,0.0,0.8,407.914867,407.915,7450,2048,2359,3043,22.4,169,0.0,0.8,407.914867,407.915,7189,2037,2560,2592
32-2-20-0.1-50,700,10,2,20,0.1,50,1152,51540,24.6,741,0.0,1.1,377.890347,377.890,5043,1913,3130,21.3,614,0.0,0.9,377.890347,377.890,4957,1969,2988,13.0,122,0.0,0.7,377.890347,377.890,7443,2035,2270,3138,13.2,133,0.0,0.8,377.890347,377.890,7485,2067,2328,3090
32-2-20-0.1-90,700,10,2,20,0.1,90,1152,51540,3.3,83,0.0,0.7,262.156535,262.157,4086,1510,2576,3.0,86,0.0,0.7,262.156535,262.157,3818,1504,2314,5.0,27,0.0,0.4,262.156535,262.157,5336,1496,2299,1541,3.9,27,0.0,0.4,262.156535,262.157,4912,1462,1912,1538
32-2-20-0.2-10,700,10,2,20,0.2,10,1152,51540,33.2,808,0.0,1.0,393.362419,393.362,5254,2368,2886,26.4,592,0.0,1.1,393.362419,393.362,5121,2301,2820,14.7,115,0.0,0.8,393.362419,393.362,6389,1864,2141,2384,14.6,111,0.0,0.8,393.362419,393.362,6760,2053,2236,2471
32-2-20-0.2-50,700,10,2,20,0.2,50,1152,51540,17.7,596,0.0,1.0,363.917965,363.918,4926,1873,3053,16.7,491,0.0,1.1,363.917965,363.918,4859,1862,2997,14.8,129,0.0,0.8,363.917965,363.918,6824,1905,2392,2527,14.9,105,0.0,0.8,363.917965,363.918,7060,1942,2365,2753
32-2-20-0.2-90,700,10,2,20,0.2,90,1152,51540,2.7,57,0.0,0.6,251.786617,251.787,4023,1396,2627,3.4,61,0.0,0.6,251.786617,251.787,3766,1381,2385,4.4,23,0.0,0.3,251.786617,251.787,5519,1493,2386,1640,4.7,35,0.0,0.4,251.786617,251.787,5234,1377,2065,1792
33-1-20-0.01-10,700,70,1,20,0.01,10,896,50622,TL,132124,0.2,0.5,648.427594,649.996,7457,3032,4425,TL,112518,0.1,0.4,648.767244,649.796,6476,2280,4196,TL,102686,0.1,0.4,648.765987,649.772,12067,3228,3293,5546,TL,104670,0.1,0.3,648.821474,649.778,9722,2739,3526,3457
33-1-20-0.01-50,700,70,1,20,0.01,50,896,50622,TL,187997,0.1,0.4,639.012233,639.498,5872,2378,3494,TL,256579,0.0,0.3,639.167418,639.456,6056,2245,3811,2225.0,220354,0.0,0.2,639.190832,639.191,9247,2590,3501,3156,TL,264847,0.0,0.2,639.167418,639.362,7041,2190,2961,1890
33-1-20-0.01-90,700,70,1,20,0.01,90,896,50622,40.5,4313,0.0,0.2,576.839734,576.840,3592,1190,2402,25.2,2002,0.0,0.2,576.839734,576.840,3502,1203,2299,40.0,3079,0.0,0.1,576.839547,576.840,4036,1164,1788,1084,29.8,1339,0.0,0.1,576.839734,576.840,3708,1149,1703,856
33-1-20-0.1-10,700,70,1,20,0.1,10,896,50622,TL,154678,0.1,0.4,623.945740,624.941,5954,2266,3688,TL,107384,0.1,0.4,623.999449,624.858,5984,2148,3836,TL,132595,0.1,0.3,624.010784,624.967,10525,2503,3147,4875,TL,67027,0.1,0.3,624.181585,624.712,8784,2330,2760,3694
33-1-20-0.1-50,700,70,1,20,0.1,50,896,50622,2143.2,210832,0.0,0.3,614.389449,614.389,6288,1925,4363,2634.3,265331,0.0,0.2,614.389449,614.389,5565,1849,3716,TL,443804,0.0,0.1,614.389449,614.456,7856,1942,3957,1957,1097.0,110871,0.0,0.1,614.389449,614.389,6746,1862,2986,1898
33-1-20-0.1-90,700,70,1,20,0.1,90,896,50622,26.1,1804,0.0,0.2,551.874737,551.875,4177,1307,2870,23.0,1900,0.0,0.2,551.874737,551.875,3784,1288,2496,27.7,1172,0.0,0.1,551.874737,551.875,4578,1313,2055,1210,34.2,1621,0.0,0.1,551.874737,551.875,4192,1299,1893,1000
33-1-20-0.2-10,700,70,1,20,0.2,10,896,50622,TL,167707,0.1,0.4,597.244246,598.002,6074,2026,4048,TL,109550,0.1,0.3,597.189739,597.918,7006,2034,4972,TL,151187,0.1,0.3,597.332115,597.950,10390,2124,3355,4911,TL,84696,0.0,0.2,597.397628,597.693,9375,2197,3476,3702
33-1-20-0.2-50,700,70,1,20,0.2,50,896,50622,460.2,41653,0.0,0.2,587.549727,587.550,4762,1601,3161,855.1,90828,0.0,0.2,587.549727,587.550,4621,1472,3149,411.5,33203,0.0,0.1,587.552778,587.553,7123,1748,2950,2425,389.8,34980,0.0,0.1,587.549727,587.550,6357,1658,3085,1614
33-1-20-0.2-90,700,70,1,20,0.2,90,896,50622,32.6,2751,0.0,0.2,524.408143,524.408,3979,1261,2718,43.7,4705,0.0,0.2,524.408143,524.408,3934,1158,2776,53.6,2642,0.0,0.1,524.408143,524.408,4780,1228,2426,1126,61.7,5187,0.0,0.1,524.408143,524.408,4317,1176,2155,986
33-2-20-0.01-10,700,70,2,20,0.01,10,1140,50378,TL,137573,0.2,0.5,649.160763,650.635,6241,2472,3769,TL,109173,0.2,0.4,649.090208,650.509,6406,2244,4162,TL,116316,0.2,0.4,649.295020,650.505,12503,3122,3239,6142,TL,104975,0.1,0.3,649.410527,650.323,9993,2545,3601,3847
